Date,Track URL,Position,Track Name,Artist,Streams,Country
2/4/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,11554,Hong Kong
3/7/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,193627,France
1/31/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,210588,Sweden
2/28/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,22104,Austria
3/24/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,2410528,United States
2/5/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,25843,Portugal
3/8/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,2712193,United States
2/7/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,295477,Australia
2/12/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,3026004,United States
4/8/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,3179,Latvia
2/18/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,322002,Australia
1/27/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,32382,Switzerland
3/15/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,33114,Switzerland
2/21/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,3383810,United States
4/4/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,3481,Latvia
2/26/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,37053,Portugal
2/19/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,37265,Portugal
1/31/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,3803,Lithuania
1/22/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,44480,Ireland
2/20/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,4682,Latvia
1/21/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,469219,Canada
3/27/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,5822714,Global
3/24/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,6049,Israel
2/15/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,629647,United Kingdom
3/17/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,6395,Romania
3/25/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,6495,Greece
3/2/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,666376,United Kingdom
2/19/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,7436649,Global
1/23/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,7540696,Global
2/25/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,7973,Iceland
1/24/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,8650,Iceland
